,Height,Volume,External_Wall_Area,Number_of_Floors,Ground_Floor_Area,Window_Area,u_Value_Wall,u_Value_Ground_Floor,u_Value_Roof,u_Value_Internal_Floor,u_Value_Internal_Wall,u_Value_Windows,g_Value_Windows,Permeability,Building_Equipment_Heat_Gain,Building_Occupancy,WWR_North,WWR_East,WWR_West,WWR_South,WWR,Heating_Load
613,3.165039063,4984.051789,786.5326339,4,393.68,279.1996658,0.180957031,0.202636719,0.188769531,0.545898438,0.458398438,0.737792969,0.342480469,8.551757813,13.77734375,18.3984375,0.337890625,0.233203125,0.265234375,0.237109375,0.268359375,4516.584995
614,3.446289063,10873.32065,1251.489191,4,788.77,479.9268995,0.215332031,0.212011719,0.229394531,0.452148438,0.414648438,0.822167969,0.333105469,7.708007813,13.15234375,19.1484375,0.250390625,0.495703125,0.102734375,0.274609375,0.280859375,8562.35102
615,3.430664063,2877.230122,454.6909238,2,419.34,141.4214517,0.191894531,0.191699219,0.218457031,0.417773438,0.542773438,0.751855469,0.375292969,6.442382813,10.83984375,19.0234375,0.256640625,0.214453125,0.208984375,0.243359375,0.230859375,3626.82357
616,3.504882813,9274.199486,1185.977922,4,661.52,616.9338834,0.214941406,0.150683594,0.198535156,0.409179688,0.593554688,0.970996094,0.322558594,6.641601563,12.94921875,22.1796875,0.464453125,0.294140625,0.179296875,0.360546875,0.324609375,8523.853445
617,3.004882813,3488.489257,480.0230641,3,386.98,272.3396416,0.164941406,0.200683594,0.248535156,0.509179688,0.493554688,0.820996094,0.472558594,8.141601563,10.94921875,18.1796875,0.264453125,0.494140625,0.379296875,0.160546875,0.324609375,4252.598463
618,3.958007813,11703.9865,1169.465149,4,739.26,587.890331,0.194628906,0.211621094,0.212597656,0.543554688,0.421679688,0.731933594,0.345996094,7.813476563,11.63671875,19.8046875,0.358203125,0.275390625,0.373046875,0.341796875,0.337109375,9519.93992
619,3.458007813,4816.242525,787.6253779,3,464.26,244.7970157,0.244628906,0.161621094,0.162597656,0.443554688,0.521679688,0.881933594,0.495996094,6.313476563,13.63671875,23.8046875,0.158203125,0.475390625,0.173046875,0.141796875,0.237109375,3762.315366
620,3.290039063,3204.038354,471.741491,3,324.62,282.7305281,0.168457031,0.215136719,0.151269531,0.470898438,0.533398438,0.850292969,0.529980469,7.426757813,10.27734375,21.3984375,0.487890625,0.383203125,0.115234375,0.387109375,0.343359375,3365.147487
621,3.946289063,4057.101823,477.9880095,2,514.04,348.5228476,0.165332031,0.162011719,0.179394531,0.552148438,0.514648438,0.972167969,0.483105469,6.208007813,11.15234375,23.1484375,0.450390625,0.295703125,0.302734375,0.474609375,0.380859375,4160.352809
622,3.883789063,4260.51763,450.5281379,2,548.5,277.1387505,0.196582031,0.205761719,0.198144531,0.589648438,0.527148438,0.840917969,0.576855469,7.895507813,13.90234375,22.6484375,0.475390625,0.420703125,0.327734375,0.299609375,0.380859375,4545.425151
623,3.879882813,8506.721806,1017.385801,3,730.84,389.8476414,0.227441406,0.163183594,0.161035156,0.584179688,0.418554688,0.783496094,0.585058594,7.766601563,11.44921875,17.1796875,0.314453125,0.344140625,0.229296875,0.210546875,0.274609375,8338.968966
624,3.379882813,6156.117986,966.5718543,4,455.35,365.9127698,0.177441406,0.213183594,0.211035156,0.484179688,0.518554688,0.933496094,0.435058594,6.266601563,13.44921875,21.1796875,0.114453125,0.144140625,0.429296875,0.410546875,0.274609375,4187.702114
625,3.301757813,8628.284769,1097.635438,4,653.31,590.2229842,0.197753906,0.164746094,0.240722656,0.437304688,0.427929688,0.835058594,0.449121094,8.844726563,10.76171875,17.5546875,0.395703125,0.387890625,0.160546875,0.404296875,0.337109375,10066.06688
626,3.551757813,5616.96637,569.6024371,2,790.73,229.4015322,0.172753906,0.189746094,0.165722656,0.487304688,0.477929688,0.760058594,0.374121094,6.594726563,13.76171875,23.5546875,0.495703125,0.287890625,0.260546875,0.104296875,0.287109375,4572.572041
627,3.790039063,11366.70896,1621.96986,5,599.82,521.6764185,0.218457031,0.165136719,0.201269531,0.570898438,0.433398438,0.700292969,0.379980469,8.926757813,12.27734375,17.3984375,0.287890625,0.183203125,0.315234375,0.187109375,0.243359375,11865.71104
628,3.321289063,4434.519982,652.8785091,3,445.06,318.0009526,0.152832031,0.199511719,0.241894531,0.477148438,0.439648438,0.709667969,0.370605469,7.333007813,11.65234375,22.1484375,0.400390625,0.245703125,0.352734375,0.424609375,0.355859375,4903.263303
629,3.008789063,4326.429405,659.4237455,3,479.31,253.3228367,0.209082031,0.168261719,0.210644531,0.514648438,0.552148438,0.803417969,0.464355469,7.520507813,12.40234375,21.6484375,0.125390625,0.370703125,0.277734375,0.149609375,0.230859375,4588.341298
630,3.536132813,5232.344538,851.8190205,4,369.92,302.374704,0.236816406,0.178808594,0.214160156,0.402929688,0.474804688,0.999121094,0.481933594,7.672851563,11.82421875,20.9296875,0.401953125,0.156640625,0.316796875,0.223046875,0.274609375,5293.906528
631,3.036132813,5872.6409,774.8864248,3,644.75,293.3468744,0.186816406,0.228808594,0.164160156,0.502929688,0.574804688,0.849121094,0.331933594,6.172851563,13.82421875,16.9296875,0.201953125,0.356640625,0.116796875,0.423046875,0.274609375,4666.142761
632,3.520507813,5264.495259,681.1152902,3,498.46,407.9885038,0.175878906,0.167871094,0.243847656,0.481054688,0.559179688,0.750683594,0.514746094,7.625976563,10.88671875,21.3046875,0.433203125,0.150390625,0.448046875,0.466796875,0.374609375,5480.719459
633,3.020507813,11688.61083,1219.099164,5,773.95,461.5114083,0.225878906,0.217871094,0.193847656,0.581054688,0.459179688,0.900683594,0.364746094,6.125976563,12.88671875,17.3046875,0.233203125,0.350390625,0.248046875,0.266796875,0.274609375,5353.068261
634,3.665039063,4901.917699,478.9247843,2,668.74,279.2987435,0.230957031,0.152636719,0.238769531,0.445898438,0.558398438,0.887792969,0.492480469,7.051757813,11.77734375,22.3984375,0.137890625,0.433203125,0.465234375,0.437109375,0.368359375,5422.83689
635,3.821289063,11011.27641,1221.145689,4,720.39,419.8689902,0.202832031,0.249511719,0.191894531,0.577148438,0.539648438,0.859667969,0.520605469,8.833007813,13.65234375,18.1484375,0.200390625,0.445703125,0.152734375,0.224609375,0.255859375,8099.107141
636,3.055664063,5356.578992,905.541376,5,350.6,308.1685325,0.154394531,0.179199219,0.230957031,0.592773438,0.467773438,0.864355469,0.487792969,7.567382813,13.33984375,20.0234375,0.106640625,0.364453125,0.158984375,0.393359375,0.255859375,3498.446235
637,3.911132813,3430.065395,454.2375429,2,438.5,302.33247,0.224316406,0.191308594,0.226660156,0.577929688,0.549804688,0.811621094,0.444433594,6.547851563,12.32421875,19.9296875,0.351953125,0.406640625,0.466796875,0.373046875,0.399609375,4259.516266
638,3.114257813,6855.975601,1038.14379,4,550.37,423.0658199,0.241503906,0.195996094,0.209472656,0.574804688,0.565429688,0.741308594,0.542871094,6.032226563,13.01171875,18.0546875,0.270703125,0.212890625,0.485546875,0.129296875,0.274609375,5746.715775
639,3.864257813,7969.913447,821.1734524,3,687.49,394.6761994,0.216503906,0.170996094,0.184472656,0.524804688,0.515429688,0.816308594,0.467871094,8.282226563,10.01171875,20.0546875,0.170703125,0.312890625,0.385546875,0.429296875,0.324609375,7502.088823
640,3.333007813,8939.259435,1096.849023,4,670.51,497.6617655,0.182128906,0.249121094,0.150097656,0.418554688,0.546679688,0.994433594,0.458496094,8.938476563,11.13671875,18.8046875,0.308203125,0.225390625,0.323046875,0.391796875,0.312109375,8819.47342
641,3.071289063,5369.290604,881.6980591,3,582.74,230.4161843,0.227832031,0.224511719,0.216894531,0.527148438,0.589648438,0.934667969,0.595605469,6.583007813,10.65234375,20.1484375,0.100390625,0.145703125,0.252734375,0.324609375,0.205859375,5743.053404
642,3.758789063,5136.762414,870.1688462,4,341.65,308.8884232,0.234082031,0.193261719,0.185644531,0.564648438,0.502148438,0.728417969,0.539355469,6.770507813,11.40234375,19.6484375,0.225390625,0.270703125,0.177734375,0.449609375,0.280859375,4326.041988
643,3.629882813,2308.752055,418.9646394,2,318.02,130.3095832,0.152441406,0.238183594,0.186035156,0.434179688,0.568554688,0.858496094,0.360058594,8.516601563,10.44921875,19.1796875,0.214453125,0.444140625,0.329296875,0.110546875,0.274609375,4086.313585
644,3.129882813,7424.707267,959.6088948,4,593.05,448.5876263,0.202441406,0.188183594,0.236035156,0.534179688,0.468554688,0.708496094,0.510058594,7.016601563,12.44921875,23.1796875,0.414453125,0.244140625,0.129296875,0.310546875,0.274609375,4592.772558
645,3.489257813,7918.344617,875.9266606,3,756.45,411.6090599,0.204003906,0.183496094,0.246972656,0.449804688,0.440429688,0.853808594,0.355371094,7.907226563,10.51171875,21.0546875,0.120703125,0.362890625,0.335546875,0.479296875,0.324609375,8545.125139
646,3.739257813,9252.867469,1246.412344,4,618.63,471.8512796,0.229003906,0.158496094,0.171972656,0.499804688,0.490429688,0.928808594,0.430371094,7.157226563,13.51171875,19.0546875,0.220703125,0.262890625,0.435546875,0.179296875,0.274609375,7620.92822
647,3.083007813,3182.896943,644.860431,4,258.1,195.6908683,0.207128906,0.174121094,0.175097656,0.568554688,0.496679688,0.769433594,0.383496094,8.188476563,10.13671875,16.8046875,0.208203125,0.125390625,0.223046875,0.491796875,0.262109375,4198.646048
648,3.571289063,5491.215504,963.5230528,5,307.52,364.9970325,0.177832031,0.174511719,0.166894531,0.427148438,0.489648438,0.784667969,0.445605469,8.083007813,12.65234375,16.1484375,0.300390625,0.345703125,0.452734375,0.124609375,0.305859375,5601.595985
649,3.633789063,4476.865618,784.8067783,3,410.67,235.5615983,0.221582031,0.180761719,0.173144531,0.439648438,0.477148438,0.915917969,0.351855469,8.645507813,12.90234375,20.6484375,0.175390625,0.320703125,0.227734375,0.199609375,0.230859375,5687.119162
650,3.364257813,6943.492086,1223.961767,5,412.78,354.5481189,0.166503906,0.220996094,0.234472656,0.424804688,0.415429688,0.966308594,0.317871094,6.782226563,12.01171875,16.0546875,0.370703125,0.112890625,0.185546875,0.229296875,0.224609375,7222.253807
651,3.989257813,7684.746078,1254.120599,4,481.59,363.2842839,0.154003906,0.233496094,0.196972656,0.549804688,0.540429688,0.703808594,0.505371094,6.407226563,12.51171875,17.0546875,0.320703125,0.162890625,0.135546875,0.279296875,0.224609375,5428.580259
652,3.040039063,6717.880392,846.9330851,3,736.6,567.7799421,0.243457031,0.190136719,0.176269531,0.520898438,0.483398438,0.775292969,0.304980469,6.676757813,11.27734375,23.3984375,0.187890625,0.483203125,0.415234375,0.487109375,0.393359375,6555.414842
653,3.102539063,1802.017283,336.5873358,2,290.41,112.0399968,0.224707031,0.246386719,0.195019531,0.533398438,0.470898438,0.944042969,0.436230469,7.614257813,13.52734375,22.8984375,0.162890625,0.208203125,0.440234375,0.262109375,0.268359375,2699.317063
654,3.258789063,4021.542387,508.2038577,2,617.03,301.2796662,0.184082031,0.243261719,0.235644531,0.464648438,0.402148438,0.878417969,0.389355469,8.270507813,13.40234375,23.6484375,0.425390625,0.470703125,0.377734375,0.249609375,0.380859375,6239.174543
655,3.661132813,6326.4384,906.5423107,3,576,411.4656104,0.199316406,0.216308594,0.201660156,0.427929688,0.499804688,0.886621094,0.519433594,7.297851563,13.32421875,17.9296875,0.251953125,0.306640625,0.166796875,0.473046875,0.299609375,5502.318875
656,3.161132813,4759.242283,790.5898912,5,301.11,373.0227315,0.249316406,0.166308594,0.151660156,0.527929688,0.599804688,0.736621094,0.369433594,8.797851563,11.32421875,21.9296875,0.451953125,0.106640625,0.366796875,0.273046875,0.299609375,5324.989814
657,3.176757813,4589.782848,676.2263564,2,722.4,240.2053334,0.160253906,0.152246094,0.203222656,0.562304688,0.552929688,0.947558594,0.486621094,6.969726563,13.26171875,22.5546875,0.445703125,0.237890625,0.210546875,0.154296875,0.262109375,5397.875984
658,3.926757813,11479.288,1591.137923,5,584.67,782.5876357,0.185253906,0.177246094,0.178222656,0.512304688,0.502929688,0.872558594,0.561621094,7.719726563,10.26171875,16.5546875,0.345703125,0.337890625,0.110546875,0.454296875,0.312109375,10213.38314
659,3.833007813,3030.914327,496.1443432,2,395.37,150.561125,0.232128906,0.199121094,0.200097656,0.518554688,0.446679688,0.844433594,0.308496094,7.438476563,13.13671875,22.8046875,0.108203125,0.425390625,0.123046875,0.191796875,0.212109375,4406.593403
660,3.602539063,8149.521886,999.7683009,4,565.54,583.043604,0.174707031,0.196386719,0.245019531,0.433398438,0.570898438,0.794042969,0.586230469,6.114257813,11.52734375,18.8984375,0.362890625,0.408203125,0.240234375,0.462109375,0.368359375,5943.171142
661,3.180664063,5310.212855,799.6717875,3,556.51,240.0233939,0.216894531,0.216699219,0.243457031,0.567773438,0.492773438,0.976855469,0.450292969,7.192382813,11.83984375,17.0234375,0.356640625,0.114453125,0.308984375,0.143359375,0.230859375,5639.354938
662,3.973632813,4851.887808,573.4198022,2,610.51,304.753611,0.243066406,0.247558594,0.245410156,0.565429688,0.512304688,0.942871094,0.313183594,7.860351563,10.57421875,18.4296875,0.376953125,0.281640625,0.491796875,0.198046875,0.337109375,7710.022626
663,3.473632813,4660.364307,697.8073153,4,335.41,381.7978784,0.193066406,0.197558594,0.195410156,0.465429688,0.412304688,0.792871094,0.463183594,6.360351563,12.57421875,22.4296875,0.176953125,0.481640625,0.291796875,0.398046875,0.337109375,3779.018292
664,3.051757813,6301.268886,825.7476058,4,516.2,560.971035,0.222753906,0.239746094,0.215722656,0.587304688,0.577929688,0.910058594,0.524121094,8.094726563,11.76171875,19.5546875,0.295703125,0.487890625,0.460546875,0.304296875,0.387109375,6691.91551
665,3.676757813,6574.18948,868.8305443,4,447.01,450.3901925,0.210253906,0.202246094,0.153222656,0.462304688,0.452929688,0.797558594,0.336621094,8.469726563,11.26171875,18.5546875,0.245703125,0.437890625,0.410546875,0.354296875,0.362109375,6668.90653
666,3.583007813,5725.895464,633.0105018,3,532.69,359.339087,0.157128906,0.224121094,0.225097656,0.468554688,0.596679688,0.919433594,0.533496094,6.688476563,12.13671875,20.8046875,0.408203125,0.325390625,0.423046875,0.291796875,0.362109375,5076.025151
667,3.352539063,7064.774017,830.1189359,3,702.43,258.1156466,0.199707031,0.171386719,0.170019531,0.483398438,0.520898438,0.719042969,0.511230469,8.364257813,12.52734375,20.8984375,0.462890625,0.108203125,0.140234375,0.162109375,0.218359375,5853.643348
668,3.555664063,6666.44207,888.8369843,3,624.96,303.7325329,0.204394531,0.229199219,0.180957031,0.492773438,0.567773438,0.714355469,0.337792969,6.067382813,11.33984375,16.0234375,0.306640625,0.164453125,0.358984375,0.193359375,0.255859375,6417.544044
669,3.754882813,9845.488348,1161.493623,5,524.41,558.242424,0.189941406,0.225683594,0.173535156,0.559179688,0.443554688,0.745996094,0.547558594,7.391601563,13.94921875,20.1796875,0.164453125,0.194140625,0.479296875,0.460546875,0.324609375,5731.636327
670,3.254882813,7809.376484,935.870368,3,799.76,444.8512463,0.239941406,0.175683594,0.223535156,0.459179688,0.543554688,0.895996094,0.397558594,8.891601563,11.94921875,16.1796875,0.364453125,0.394140625,0.279296875,0.260546875,0.324609375,9862.423862
671,3.239257813,2226.926465,323.0123726,2,343.74,186.5880837,0.179003906,0.208496094,0.221972656,0.599804688,0.590429688,0.778808594,0.580371094,8.657226563,11.51171875,23.0546875,0.420703125,0.462890625,0.235546875,0.379296875,0.374609375,3469.144016
672,3.801757813,4312.560692,706.1911264,3,378.12,234.7436191,0.247753906,0.214746094,0.190722656,0.537304688,0.527929688,0.985058594,0.599121094,7.344726563,12.76171875,21.5546875,0.195703125,0.187890625,0.360546875,0.204296875,0.237109375,4528.951983
673,3.915039063,3004.75405,561.6526771,3,255.83,235.3710775,0.155957031,0.227636719,0.213769531,0.595898438,0.408398438,0.812792969,0.417480469,6.301757813,10.77734375,20.3984375,0.437890625,0.333203125,0.165234375,0.337109375,0.318359375,3810.985756
674,3.852539063,6596.627191,919.4158817,4,428.07,433.2879544,0.249707031,0.221386719,0.220019531,0.583398438,0.420898438,0.869042969,0.361230469,6.864257813,10.52734375,16.8984375,0.262890625,0.308203125,0.340234375,0.362109375,0.318359375,7328.74914
675,3.680664063,4148.698361,799.790915,4,281.79,248.7570786,0.166894531,0.166699219,0.193457031,0.467773438,0.592773438,0.826855469,0.300292969,8.692382813,13.83984375,21.0234375,0.156640625,0.314453125,0.108984375,0.343359375,0.230859375,4819.525503
676,3.723632813,5286.740134,884.5885369,3,473.26,237.8633364,0.168066406,0.172558594,0.220410156,0.415429688,0.462304688,0.717871094,0.538183594,8.610351563,11.57421875,16.4296875,0.276953125,0.181640625,0.191796875,0.298046875,0.237109375,6215.558662
677,3.223632813,12054.12714,1089.732136,5,747.86,881.5187381,0.218066406,0.222558594,0.170410156,0.515429688,0.562304688,0.867871094,0.388183594,7.110351563,13.57421875,20.4296875,0.476953125,0.381640625,0.391796875,0.498046875,0.437109375,8104.165402
678,3.317382813,2823.424955,518.9397177,3,283.7,192.2410517,0.221191406,0.231933594,0.204785156,0.496679688,0.506054688,0.764746094,0.341308594,6.829101563,13.19921875,17.6796875,0.389453125,0.119140625,0.254296875,0.485546875,0.312109375,3046.370235
679,3.614257813,2983.821876,470.7857299,3,275.19,292.3283255,0.191503906,0.245996094,0.159472656,0.474804688,0.465429688,0.891308594,0.392871094,7.532226563,11.01171875,22.0546875,0.470703125,0.412890625,0.285546875,0.329296875,0.374609375,3998.877845
680,3.708007813,6056.289466,983.6783404,5,326.66,437.9719301,0.219628906,0.186621094,0.237597656,0.493554688,0.571679688,0.956933594,0.570996094,8.563476563,10.63671875,17.8046875,0.258203125,0.175390625,0.273046875,0.441796875,0.287109375,6540.586595
681,3.477539063,8640.122007,1220.298715,5,496.91,569.9389258,0.237207031,0.233886719,0.157519531,0.458398438,0.545898438,0.831542969,0.473730469,6.489257813,10.02734375,17.8984375,0.212890625,0.358203125,0.390234375,0.312109375,0.318359375,7032.82393
682,3.930664063,10909.01041,1047.031891,4,693.84,805.0974888,0.241894531,0.241699219,0.168457031,0.517773438,0.442773438,0.901855469,0.525292969,7.942382813,12.83984375,23.0234375,0.456640625,0.414453125,0.408984375,0.443359375,0.430859375,9047.07826
683,3.067382813,4271.026874,597.5591725,2,696.2,271.1242376,0.196191406,0.156933594,0.229785156,0.546679688,0.456054688,0.989746094,0.566308594,6.079101563,12.19921875,19.6796875,0.289453125,0.219140625,0.354296875,0.385546875,0.312109375,4581.547602
